sphere,81,0.12913112944494504,2774.4160276792754,610.4072680293973,17250596.928983293
sphere,81,0.0499048863512876,3425.1389258478293,653.5449132571605,21353460.123067297
sphere,81,0.24239262773793088,3510.5795665928235,681.5149309280299,21938271.911587663
sphere,81,0.1807425265382037,2655.5190569639444,605.318061575816,16487846.449029181
sphere,81,0.2108051324509954,2679.3287846398252,612.2928672886644,16892919.011185706
sphere,125,0.5358897692428861,3609.2111719154714,305.0694219747777,20897671.31838178
sphere,125,0.05381440924593241,3182.2389162119966,267.77753996992317,18700281.407273225
sphere,125,0.04861317113620644,2491.980439223444,197.3721134151298,14565672.549714737
sphere,125,0.5584238311323209,2718.6183715344523,233.68012934373394,15811537.628227398
sphere,125,0.105431702068563,2818.1205512160495,248.3272237291085,16537783.086957313
sphere,243,0.06836546710333613,5994.842060373575,103.18489976009872,34226952.04038166
sphere,243,0.09511572310100384,3052.9995746065624,71.28465078091635,16917472.356606763
sphere,243,0.1926853577644961,10089.709205333796,200.02269854396275,57246943.21573595
sphere,243,0.05525200389974698,4157.962917725333,66.03102023334374,23482170.0426332
sphere,243,1.1540218215109088,2968.231621292115,95.50148351936616,16206717.538566653
sphere,343,0.03675922480668646,10232.646293145934,56.84098954523758,57517389.37044573
sphere,343,0.08191688598121376,8094.823849522257,60.54317055117914,45148411.27189954
sphere,343,0.3434086383200301,8532.448637597077,43.46861971421471,47731160.625411995
sphere,343,0.04951366035013029,6821.748767504844,79.15540626145082,37278987.135265574
sphere,343,0.10556882219469617,14140.632883655126,279.8350838518763,74474185.57271512
sphere,441,0.06307910551288481,15323.259908555992,40.635986703670106,84910056.63821559
sphere,441,0.18399876728902384,14291.81017193668,49.75551042853516,78840116.283089
sphere,441,0.023353357475600273,13519.488450042698,46.02627430587087,74033992.6668435
sphere,441,0.1733563733535723,32679.62603042156,314.9943247108234,171111656.6875158
sphere,441,0.167145563608496,13482.341534797812,105.9702221009946,72678934.8290936
sphere,625,0.5191154879888068,45806.029548157814,34.07902991450867,250633415.77487695
sphere,625,0.028533383472671984,40397.52368550869,52.2646234824924,221287885.2059337
sphere,625,0.0923265789680854,87939.55612481225,81.34219574584313,480414532.71985954
sphere,625,0.21948211855689648,44897.21886774355,53.576608326682496,245337429.75417092
sphere,625,0.36630408696512345,41722.50215287948,61.738630434350874,227193394.39349765
sphere,729,0.14655067373608704,152556.12171083895,95.34195951494861,829305759.7781546
sphere,729,0.48169860507538587,58260.4218664006,47.95731863579604,315231675.2483798
sphere,729,0.08026096468089794,121708.94294922492,66.06227267350364,661103758.9874649
sphere,729,0.27703449340668035,65678.37730117318,31.009480556274045,357349329.56545776
sphere,729,0.08286149355441269,64260.16776857807,108.6965167221852,340447248.9496335
sphere,875,0.04565768597394941,110520.50939193803,111.1055600071094,581000373.1970809
sphere,875,0.0496350026898604,125573.07123732795,162.12612402149813,659878424.0946246
sphere,875,0.015832187281091294,115264.75489827048,32.61985430372795,625765983.3272519
sphere,875,0.09649065290857277,136634.18544059116,199.4245503359979,715498509.985376
sphere,875,0.11042147394874424,181691.2984013737,267.2937064093195,945754488.2839795
sphere,945,0.04323899721049496,164379.98470003938,159.37014541951953,857542973.4289656
sphere,945,0.054632125591319296,128163.66800732288,94.47977667922765,678885221.7776504
sphere,945,7.907907991237131,272114.8023209478,110.27046387459082,1472446556.7833383
sphere,945,0.026219382132471113,132388.10174708805,37.34522535471773,714481032.1532478
sphere,945,0.08640051930018426,148706.91035833673,141.06148792008736,779797588.0762972
cylinder,81,3319.4679878048782,3319.4679878048782,3319.46817386485,33194682.78344717
cylinder,81,2075.5024390243902,2075.5024390243902,2075.5024593069115,20755025.918652028
cylinder,81,540780.8390243902,540780.8390243902,540780.8704667928,5407808872.605214
cylinder,81,1488.096036585366,1488.096036585366,1488.0960224913597,14880960.49931535
cylinder,81,19290.608536585365,19290.608536585365,19290.609175749363,192906100.68966508
hardsphere,81,6.422124659130882,22155.122232156173,16486.088294688732,122845748.7807079
cylinder,125,7847.706093189964,7847.706093189964,7847.705857037222,78477058.62022546
cylinder,125,1163.6034306195597,1163.6034306195597,1163.6034284764476,11636034.619013036
hardsphere,81,6.870184875996761,26513.565141049257,19478.59592156416,146306659.68672678
cylinder,125,19033.73681515617,19033.73681515617,19033.740985883283,190337425.06430817
cylinder,125,17829.435739887354,17829.435739887354,17829.43603650858,178294368.13658297
hardsphere,81,4.7571876850919965,20426.362915175003,15179.276331832094,111443256.14905156
cylinder,125,7383.31438812084,7383.31438812084,7383.314338004595,73833147.3461761
hardsphere,81,8.611410278586906,22574.42335309216,16760.35907094229,123887801.50534044
hardsphere,81,5.276124579055669,8896.058365891739,6597.604320135863,49080013.85072524
cylinder,243,3094.133250366683,4341.641495177563,1980.2479037487292,18516210.526702043
hardsphere,125,5.817891643395175,49667.51279440465,11384.846285049882,276128871.717673
cylinder,243,48383.51642295213,96580.88412818348,392.2422235169128,1911531.1411785793
hardsphere,125,3.1832096062167903,35324.245466832195,8144.160157190077,197012614.2101353
hardsphere,125,14.234020668944211,54526.76332115261,12544.552546823099,303886133.78166986
cylinder,243,1897.8738610604917,3736.13689497311,2140.02630509541,666003.1239611461
hardsphere,125,8.444887289248179,57815.07167047107,13273.653553266302,321834835.7021511
hardsphere,125,4.5631727216246505,29775.18774187766,6960.450665282434,165264389.48987138
cylinder,243,1750.4507755900263,3315.5262011644963,869.9310282466793,1898613.9237941846
cylinder,243,1708.1107604782435,3387.9045290901818,207.5807552289751,330126.2139895695
hardsphere,243,2.7309547640705976,186609.02803033107,8365.525208563335,1001161176.386734
cylinder,343,0.9825011319947553,4.590015806258056,4.590015821005346,13120.817937791922
cylinder,343,0.9855346869583093,4.588497683230366,4.588497642948906,12294.600970016929
hardsphere,243,1.9506234278753494,120436.80256509174,5606.28368488991,647162679.6705136
cylinder,343,0.8926059040124006,4.220161868305258,4.2201616546019105,12309.025232753482
cylinder,343,0.9169452670118672,4.378992538557269,4.378992470999125,13186.882093681434
hardsphere,243,2.194612390181454,172087.13011439858,7720.425384440631,923601170.5526266
cylinder,343,0.8999747210987155,4.279028373483266,4.279028525267984,12217.258624372189
hardsphere,243,2.0475247105270373,177307.51088521277,7954.452459752045,953430130.6304294
cylinder,441,0.5253800342515222,4.4454368110804925,4.4454368065596155,17109.04474250154
cylinder,441,0.48530199432474774,4.027240099559981,4.027240319448897,15379.247643724952
hardsphere,243,2.007914769909134,97338.51103690745,4609.068368862381,522707165.6099454
cylinder,441,0.4868399098987733,4.092667312991688,4.092667115236879,15896.134576843275
cylinder,441,0.5750531186802746,4.743337551113383,4.743337638193415,18351.696746648122
hardsphere,343,2.3717373548339316,426247.1446579516,7275.875053518027,2276078026.674198
cylinder,441,0.5101715024139962,4.3058403290146225,4.3058403314581,16783.504079898605
hardsphere,343,1.7343340891162256,384853.5877924104,6632.128417003136,2051049591.7706113
cylinder,625,0.4932992681619183,8.54234563202809,8.542346242223811,36726.48574301622
hardsphere,343,2.3889033976075793,460585.36650187394,7768.623066425246,2456280347.149951
cylinder,625,0.4969057652562336,8.604227549002179,8.604227411184688,36947.36959759311
hardsphere,343,2.12893169414289,324615.7580230342,5678.002916954179,1732607645.7203293
hardsphere,343,2.8926817024854294,262400.7856361891,4676.595359532326,1394471792.0756059
cylinder,625,0.3837064633428152,6.667315769589759,6.667315912633763,29087.88316566418
cylinder,625,0.48884368819169743,8.489191186274946,8.489190703565464,36718.55290867103
hardsphere,441,1.9439317407087369,1145792.4612546896,9579.806349749246,6082760125.719884
cylinder,625,0.4641662893350816,8.070801757855905,8.070802003699644,35057.67974989947
cylinder,729,0.4546513699219965,10.63759153184586,10.637591506209109,47448.953270068414
hardsphere,441,3.866576378852293,500778.55558092875,4532.350577379446,2653625565.8784623
cylinder,729,0.5042812666674075,11.797043757500333,11.797044128059001,51446.473988901875
hardsphere,441,3.6945603663589437,1386421.993036177,11504.581570358656,7360544378.736783
cylinder,729,0.38554734377083427,9.024595537579447,9.024595459427067,40289.42652368177
cylinder,729,0.39341375241677407,9.174148712164985,9.174148202069215,41195.85046481027
hardsphere,441,4.966397028008632,1183846.2130928615,9880.983135149589,6269307867.383998
cylinder,729,0.486920078392373,11.409866827414552,11.40986672127458,50975.47454259486
hardsphere,441,2.3500536176811417,732193.2052706826,6348.664319704198,3884492444.0167637
cylinder,875,0.4140260400462243,14.013281145828703,14.013281233188712,64228.313816478876
cylinder,875,0.457031597237655,15.428160696030934,15.428159720528335,70549.80118316454
cylinder,875,0.5269761121327614,17.83965954042402,17.839659496054587,80384.84073756066
hardsphere,625,3.3870813031701714,1766911.884100494,5730.713036518846,9305201237.218315
cylinder,875,0.45497499541646297,15.40878761278279,15.408788190734084,70987.54182848337
cylinder,875,0.5624051607154762,18.9647762122761,18.964775485775405,77450.71082671576
hardsphere,625,1.043378469646957,1181397.6947416165,3974.663682213673,6212474978.07318
cylinder,945,0.5315637292212987,21.013943675274458,21.01394278046702,95084.64315650413
cylinder,945,0.4631128136944975,18.306827525667806,18.306827758715997,84534.20009041307
hardsphere,625,1.5146403170294869,1940737.5995119505,6252.505396250428,10214616778.80142
cylinder,945,0.5001409784879328,19.785434908218143,19.785435156847903,91552.03674390838
cylinder,945,0.48881777558169254,19.336783023689943,19.336782371904725,88624.44531428495
hardsphere,625,1.3531657334448017,1555707.2734962492,5121.466697310048,8191028150.977429
cylinder,945,0.5352518271645407,21.16678519045291,21.166783965856773,97093.60640494637
hardsphere,625,4.30834732469851,1076057.548082217,3722.0109644048007,5662608199.021262
hardsphere,729,4.167869117930212,2964901.000167926,6695.969793434159,15536340774.857084
hardsphere,729,1.6776985355041392,3405043.6507615307,7592.899637255674,17860657363.373653
hardsphere,729,1.6848181329215897,4279250.914849695,9403.760556350857,22468535814.136932
hardsphere,729,1.692828681891672,2756690.1816415465,6224.608634018849,14449553813.029367
hardsphere,729,2.6326313321831676,1517936.2974308787,3621.299088167855,7951785384.22116
hardsphere,875,7.459975333973177,2886828.389449215,4177.402629045509,15075120688.360703
hardsphere,875,1.2075191282712747,4279616.964100701,5964.65468485092,22388751428.372414
hardsphere,875,1.07120135328446,2574249.253067014,3748.08482913434,13448238608.490107
hardsphere,875,2.12500673416878,1833128.9073345745,2772.360643695737,9558620807.536716
hardsphere,875,3.0168079081145787,3024435.620186994,4357.98941689703,15805136917.141006
hardsphere,945,1.622402669288621,4028889.20041327,4563.37384344113,21053754068.78927
hardsphere,945,1.21053305118228,1920057.8747005803,2348.2328570369236,10009635940.484539
hardsphere,945,30.80979709899529,4705618.701322019,5541.19078588621,24583376078.00781
hardsphere,945,1.484784217423856,5567770.949395072,6162.3879396006405,29124180404.64628
hardsphere,945,1.5087008872466996,3371139.233036408,3896.4991770259167,17614740506.426075
